,res_id,mid_x,mid_y,mid_z
679,680,9.556000000000001,0.4215,5.7545
680,681,9.4505,8.017,4.361
681,682,0.8215,9.9055,4.4095
682,683,4.715,3.003,2.2104999999999997
683,684,3.1395,1.2945,2.1845
684,685,5.5945,6.5655,11.0125
685,686,4.8965,9.456,3.917
686,687,8.663,6.942,4.8535
687,688,0.487,3.3609999999999998,0.0045099999999997364
688,689,6.823,6.5745000000000005,2.1875
689,690,6.885,1.2505000000000002,8.8895
690,691,10.1355,1.674,8.971499999999999
691,692,8.8005,3.8979999999999997,10.286999999999999
692,693,5.3925,10.967,1.8765
693,694,10.6365,7.5634999999999994,2.441
694,695,7.3035,2.3890000000000002,10.698
695,696,9.282499999999999,5.629,9.2595
696,697,9.690000000000001,10.401,0.569
697,698,5.063000000000001,6.9125,0.935
698,699,2.4299999999999997,9.7205,2.045
699,700,2.521,6.7745,7.5615
700,701,2.079,6.7445,0.8314999999999999
701,702,1.9435000000000002,5.7255,10.858
702,703,10.32,1.763,2.634
703,704,11.1405,0.03101000000000037,0.249
704,705,7.1745,5.8125,1.838
705,706,11.148489999999999,6.352,4.9735
706,707,4.1690000000000005,6.6665,0.49449999999999994
707,708,9.189,4.616,4.7915
708,709,10.3975,10.5095,5.6375
709,710,7.5865,9.6205,4.441
710,711,7.927999999999999,9.776,7.3355
711,712,7.115,7.753,3.347
712,713,5.095,1.5935000000000001,0.177
713,714,0.9229999999999999,0.2705,6.0805
714,715,7.2925,1.508,2.1215
715,716,3.8255,6.3395,9.153
716,717,11.093990000000002,1.193,4.0315
717,718,9.751999999999999,0.361,0.12900999999999974
718,719,7.836,8.6075,3.2485
719,720,4.796,1.2665,2.1079999999999997
720,721,4.659000000000001,7.1259999999999994,0.6695
721,722,4.6815,2.5309999999999997,7.5245
722,723,5.557,9.1665,1.39
723,724,3.2264999999999997,7.096500000000001,3.3635
724,725,3.9139999999999997,10.2595,5.256
725,726,6.418,8.1445,5.3525
726,727,6.524,7.7825,2.867
727,728,9.038,3.093,2.4685
728,729,9.934999999999999,5.694,6.4935
729,730,10.577,3.1205,10.1965
730,731,7.952500000000001,7.406000000000001,2.277
731,732,2.1305,0.577,2.653
732,733,0.9510000000000001,6.9879999999999995,10.786
733,734,10.261,6.7285,10.800999999999998
734,735,2.2750000000000004,4.4395,8.835
735,736,9.662,10.596499999999999,4.936
736,737,10.9115,8.379,8.2325
737,738,8.0525,10.0465,10.375499999999999
738,739,7.2780000000000005,1.982,7.1535
739,740,5.096,2.4275,5.002000000000001
740,741,8.846499999999999,10.1545,6.2405
741,742,9.1365,9.0185,3.467
742,743,5.088,1.4765,6.9145
743,744,4.3759999999999994,10.4915,8.187
744,745,10.606,8.925,1.0925
745,746,4.7775,4.167,0.5745
746,747,0.9995,9.7685,10.684999999999999
747,748,6.5105,9.536000000000001,8.828
748,749,10.623000000000001,6.1305,7.981
749,750,4.5255,0.518,6.6035
750,751,3.066,8.196000000000002,0.03251000000000026
751,752,10.906500000000001,7.6355,1.295
752,753,3.0235,5.0275,1.732
753,754,4.496,7.7965,8.7865
754,755,2.2935,3.8415,3.8925
755,756,8.7025,8.647,10.681000000000001
756,757,7.4254999999999995,2.9364999999999997,5.333
757,758,6.8595,0.6759999999999999,1.5605
758,759,1.775,6.9575,6.7125
759,760,6.359999999999999,10.882,6.308999999999999
760,761,3.3165,8.9345,3.8745000000000003
761,762,9.3895,3.0555,1.9125
762,763,0.5435,8.667,7.0329999999999995
763,764,7.4485,3.985,2.082
764,765,0.6815,6.4025,2.8200000000000003
765,766,10.0235,3.8630000000000004,11.1845
766,767,9.8565,2.7275,8.1775
767,768,6.088,3.7915,4.603
768,769,2.4335,7.016500000000001,2.8520000000000003
769,770,0.7885,9.564,5.2675
770,771,0.889,8.258,9.1875
771,772,3.4305000000000003,1.8935,3.803
772,773,4.634,0.2545,10.782499999999999
773,774,2.69,4.968500000000001,2.753
774,775,4.138,7.824,10.007
775,776,11.0155,0.14701000000000053,6.459
776,777,10.3035,9.2575,2.49
777,778,2.201,1.834,4.0715
778,779,7.356,0.067,10.1115
779,780,10.9145,0.7569999999999999,10.847000000000001
780,781,10.3335,6.327999999999999,9.945
781,782,2.8594999999999997,0.6405,10.517
782,783,10.5015,6.7059999999999995,2.351
783,784,1.932,8.2895,0.7104999999999999
784,785,4.646,0.05500999999999934,1.758
785,786,6.253,4.1114999999999995,10.211
786,787,1.117,2.5084999999999997,10.9855
787,788,10.774000000000001,4.746,10.787500000000001
788,789,4.5465,5.6365,0.2515
789,790,0.767,1.8915,2.436
790,791,2.197,2.7315,2.1845
791,792,8.3005,8.223500000000001,4.511
792,793,4.923500000000001,4.1579999999999995,7.487500000000001
793,794,8.4395,3.3815,9.33
794,795,6.353,2.785,7.077999999999999
795,796,0.84,2.948,6.5695
796,797,0.3185,3.4555,5.449
797,798,2.5755,5.933,4.6215
798,799,8.375,0.998,3.266
799,800,6.804,2.4829999999999997,0.5589999999999999
800,801,7.448,7.1675,10.096
801,802,10.1165,4.573,2.4245
802,803,9.066,10.754999999999999,4.321
803,804,9.567,10.885000000000002,9.957
804,805,0.017010000000000858,6.011,3.5225
805,806,7.0305,5.0335,2.9065
806,807,0.6285000000000001,11.065000000000001,8.1295
807,808,1.6095,2.6595,0.86
808,809,5.3485,6.2204999999999995,4.829000000000001
809,810,0.7025,8.0285,8.2605
810,811,1.2635,5.161,6.856
811,812,2.4764999999999997,0.04050999999999938,3.0965
812,813,9.803,7.1530000000000005,6.2155000000000005
813,814,7.789,8.4725,8.0345
814,815,2.4185,10.258,5.4350000000000005
815,816,1.3535,1.4264999999999999,6.002
816,817,4.7829999999999995,11.23649,8.903500000000001
817,818,1.112,10.596499999999999,8.9805
818,819,3.447,1.5575,2.872
819,820,8.018,7.3975,5.961
820,821,7.5265,1.1295,3.217
821,822,4.035,4.91,7.7805
822,823,9.816500000000001,7.368,1.7295
823,824,3.879,9.452,0.2465
824,825,1.2865,4.4475,1.4645000000000001
825,826,0.093,3.9139999999999997,2.2279999999999998
826,827,7.926,1.0785,2.4875
827,828,4.5665,3.822,1.9745
828,829,1.3895,3.8825000000000003,7.6445
829,830,7.0575,5.4045000000000005,0.8685
830,831,5.2925,8.203,0.399
831,832,7.2775,8.814499999999999,10.9955
832,833,8.360499999999998,0.5115000000000001,7.802
833,834,10.619,7.8505,3.5534999999999997
834,835,6.05,3.908,8.597000000000001
835,836,7.548,8.583,4.462999999999999
836,837,7.523,10.695,6.2204999999999995
837,838,10.3445,10.11,7.07
838,839,7.769,11.06299,11.073
839,840,5.677,10.801,8.639
840,841,3.8440000000000003,2.3265000000000002,10.0105
841,842,6.67,4.776,2.435
842,843,3.6745,2.8215,6.5595
843,844,1.387,4.3255,5.697
844,845,7.355,9.8915,8.1765
845,846,5.5585,10.116499999999998,10.4095
846,847,1.2229999999999999,0.3335,0.8985000000000001
847,848,1.1644999999999999,6.185499999999999,10.886
848,849,7.94,6.3635,6.551500000000001
849,850,0.1925,10.74,11.0335
850,851,10.1455,2.3674999999999997,5.9535
851,852,8.4915,5.505,3.4364999999999997
852,853,10.398,10.04,9.872
853,854,0.20500000000000002,4.871,2.7685
854,855,0.7905,8.82,6.186
855,856,4.923,7.6080000000000005,8.603
856,857,0.369,1.2735,5.491
857,858,2.8890000000000002,8.766,7.913
858,859,3.251,11.23499,3.0925000000000002
859,860,0.025010000000000115,0.5640000000000001,7.3325
860,861,0.3715,6.1645,7.807
861,862,2.623,3.313,3.225
862,863,3.5045,0.1745,7.231
863,864,9.562000000000001,3.682,6.234
864,865,2.5645,5.9635,2.339
865,866,7.0315,2.4985,8.886
866,867,8.2975,9.4545,10.1365
867,868,4.2635000000000005,9.5775,9.818000000000001
868,869,9.6495,8.621,5.6705
869,870,6.7585,4.2125,7.79
870,871,7.5665,5.9025,10.752500000000001
871,872,1.3639999999999999,8.481,6.364
872,873,10.9715,0.946,5.463
873,874,0.399,5.564,2.1310000000000002
874,875,6.756,3.9379999999999997,3.5375
875,876,8.6775,10.3345,7.577
876,877,0.9475,9.376999999999999,6.572
877,878,10.8265,2.1455,0.086
878,879,0.22449999999999998,3.0425,9.2665
879,880,0.274,7.2885,6.662
880,881,7.441,5.017,10.067
881,882,0.6975,1.467,3.7805
882,883,3.774,6.417,10.430499999999999
883,884,6.1165,4.289,0.1945
884,885,9.318999999999999,10.533999999999999,3.2190000000000003
885,886,1.729,1.5075,3.1235
886,887,3.493,3.392,2.2925
887,888,2.5835,5.003500000000001,0.426
888,889,10.8535,7.641,10.809999999999999
889,890,7.8025,3.0195,10.629999999999999
890,891,0.42900000000000005,6.1635,6.7195
891,892,7.205,3.614,1.1145
892,893,8.8545,7.8505,6.834
893,894,4.808,1.0545,4.079
894,895,3.8705,6.317,6.2315
895,896,2.0084999999999997,3.001,9.553
896,897,10.712,1.7810000000000001,1.516
897,898,8.719999999999999,5.4215,9.2925
898,899,4.1995000000000005,7.094,7.568
899,900,4.6365,1.3605,5.1815
900,901,1.8205,9.0195,1.146
901,902,2.334,0.13400999999999913,9.8775
902,903,4.66,7.7255,0.1835
903,904,6.609999999999999,1.202,0.3305
904,905,9.809999999999999,4.031,3.9844999999999997
905,906,1.666,6.7965,0.7165
906,907,2.9080000000000004,4.5135000000000005,8.0415
907,908,4.8655,9.1765,2.4779999999999998
908,909,8.6305,5.029999999999999,10.940999999999999
909,910,4.455500000000001,8.5725,10.3025
910,911,5.8395,9.758,3.4210000000000003
911,912,6.1035,4.6465,4.4405
912,913,0.7515000000000001,3.8775,10.837
913,914,7.182,3.0999999999999996,5.9925
914,915,4.834,1.827,10.597999999999999
915,916,2.8,3.1180000000000003,9.142
916,917,5.287,6.2025,7.459
917,918,2.2145,10.7265,7.342499999999999
918,919,5.5685,8.7635,10.030999999999999
919,920,1.2240000000000002,10.9665,2.2175
920,921,4.1175,9.772,9.068999999999999
921,922,9.748999999999999,11.16749,4.5329999999999995
922,923,7.4925,7.2175,7.982
923,924,7.234,5.102,5.9445
924,925,5.1155,0.804,2.7995
925,926,1.062,11.014,5.6065000000000005
926,927,2.2065,1.73,9.586500000000001
927,928,8.3005,2.847,5.0395
928,929,5.432,9.6195,9.128
929,930,1.925,7.2865,7.806
930,931,8.5165,6.271,10.298
931,932,0.012009999999999965,5.798500000000001,10.7045
932,933,6.939500000000001,0.8405,9.778
933,934,8.8875,11.002,9.128
934,935,9.125,5.667,10.7455
935,936,2.6485,10.451,9.4555
936,937,8.251999999999999,2.694,6.7045
937,938,1.851,3.0229999999999997,2.622
938,939,9.0845,9.6325,1.1444999999999999
939,940,5.3055,2.3594999999999997,7.629
940,941,10.357,2.5915,7.2435
941,942,2.5469999999999997,1.9395,6.6165
942,943,1.1564999999999999,10.534500000000001,10.92
943,944,3.984,4.766,4.3915
944,945,6.641,7.057499999999999,2.2775
945,946,7.8905,5.085,5.633
946,947,9.422,2.855,1.389
947,948,4.1955,9.025500000000001,7.4075
948,949,2.8085,9.149000000000001,10.271
949,950,4.116,9.279,7.963
950,951,2.5815,6.311,10.299
951,952,8.2645,8.9185,2.2965
952,953,1.1755,3.3075,8.2545
953,954,7.748,4.52,4.8335
954,955,4.391,2.6125,0.8660000000000001
955,956,4.4445,0.37,4.8015
956,957,3.6895,0.808,9.01
957,958,7.5755,10.5305,10.8605
958,959,0.49150000000000005,3.4699999999999998,1.4105
959,960,2.0315,9.881499999999999,7.214
960,961,10.618,4.7385,6.224
961,962,10.932500000000001,6.9955,9.564499999999999
962,963,6.368,7.54,0.2195
963,964,9.185500000000001,0.2005,3.876
964,965,2.7415000000000003,2.7065,8.7425
965,966,1.774,3.5355,8.208
966,967,6.1925,10.0505,10.2045
967,968,9.6135,4.4345,0.5035000000000001
968,969,0.233,9.068999999999999,10.5565
969,970,9.4055,7.691,10.030999999999999
970,971,1.867,10.739,2.543
971,972,5.81,5.585,9.8735
972,973,2.668,10.54,4.000500000000001
973,974,5.8155,8.5715,8.3655
974,975,6.478,9.4425,4.919499999999999
975,976,1.6065,5.395,10.797
976,977,0.18,0.24600000000000002,3.944
977,978,2.5534999999999997,2.7809999999999997,10.6975
978,979,0.764,0.7645,2.083
979,980,0.483,6.496,0.0885099999999999
980,981,8.488,1.4255,7.1
981,982,6.616,1.668,2.6334999999999997
982,983,10.305,8.922,4.1370000000000005
983,984,0.9139999999999999,1.9815,10.501999999999999
984,985,1.4929999999999999,5.8965,5.2835
985,986,6.8645,8.637,6.7684999999999995
986,987,5.41,7.0695,0.6455
987,988,3.8975,10.171,6.6975
988,989,8.017,6.242,2.77
989,990,3.3970000000000002,9.413,5.9885
990,991,3.1975,5.071999999999999,6.138999999999999
991,992,9.753,6.502000000000001,5.9265
992,993,5.76,0.603,6.1905
993,994,2.3245,7.1705000000000005,4.477
994,995,7.8895,10.11,4.0120000000000005
995,996,6.216,1.627,3.393
996,997,7.8580000000000005,8.907,0.11300999999999917
997,998,9.584,0.512,9.3445
998,999,7.751,4.654,1.7025
999,1000,5.550000000000001,6.3655,1.2494999999999998
1000,1001,6.3975,10.6235,5.0915
1001,1002,6.3145,0.6234999999999999,1.9765000000000001
1002,1003,2.708,4.1975,0.5385
1003,1004,5.287000000000001,2.7785,11.151
1004,1005,5.852,6.818,8.650500000000001
1005,1006,9.344999999999999,2.94,8.96
1006,1007,9.7,4.986000000000001,0.6194999999999999
1007,1008,2.8339999999999996,10.0885,0.7575000000000001
1008,1009,4.6925,10.9295,2.36
1009,1010,0.14250000000000002,4.481999999999999,1.7675
1010,1011,0.9824999999999999,1.7495,4.702999999999999
1011,1012,0.575,8.0395,1.8515000000000001
1012,1013,10.664,10.6395,9.4485
1013,1014,10.628499999999999,10.089500000000001,0.317
1014,1015,4.15,3.843,1.499
1015,1016,2.4645,10.717500000000001,8.398499999999999
1016,1017,6.346,7.2575,5.906499999999999
1017,1018,7.731999999999999,6.604,8.345
1018,1019,5.3975,3.273,6.275
1019,1020,4.864,11.13599,9.388
1020,1021,7.099,6.0875,9.289000000000001
1021,1022,6.7844999999999995,8.2345,0.49
1022,1023,5.556,7.464,7.6575
1023,1024,7.797,4.734500000000001,8.616
1024,1025,0.9490000000000001,0.45999999999999996,6.859999999999999
1025,1026,7.156000000000001,7.059,3.7435
1026,1027,4.3975,3.9299999999999997,5.661
1027,1028,6.183999999999999,7.0725,9.057
1028,1029,8.04,3.918,4.987
1029,1030,5.175,2.6395,6.6835
1030,1031,10.8375,1.677,0.056010000000000115
1031,1032,6.8115000000000006,8.233,1.4674999999999998
1032,1033,1.089,0.5175000000000001,4.684
1033,1034,9.5665,9.0415,6.276
1034,1035,11.12549,5.560499999999999,0.033009999999999096
1035,1036,6.649,4.1545,9.6745
1036,1037,9.9575,0.988,8.0415
1037,1038,10.9175,1.327,6.9055
1038,1039,8.7355,8.2975,2.7595
1039,1040,8.4665,2.0825,5.9544999999999995
1040,1041,8.261,11.103000000000002,3.6485000000000003
1041,1042,7.057,10.778500000000001,9.283000000000001
1042,1043,7.103,10.123999999999999,3.4565
1043,1044,6.7335,9.906500000000001,3.6335
1044,1045,5.68,0.29500000000000004,9.131499999999999
1045,1046,0.4305,1.143,9.4115
1046,1047,2.0555,9.275500000000001,5.249499999999999
1047,1048,9.8545,9.377500000000001,6.322
1048,1049,1.6720000000000002,4.5425,3.8705
1049,1050,1.688,8.999500000000001,8.16
1050,1051,0.4605,9.567499999999999,2.104
1051,1052,3.518,5.229,1.8135
1052,1053,5.2325,3.8970000000000002,1.1275
1053,1054,3.1315,0.19449999999999998,1.3665
1054,1055,1.9865,1.916,10.425
1055,1056,4.851,9.332,8.224499999999999
1056,1057,10.523,0.769,2.5655
1057,1058,4.8895,11.1075,8.3555
1058,1059,2.2005,7.8614999999999995,9.767
1059,1060,9.8505,9.113,1.2505000000000002
1060,1061,4.2490000000000006,1.9735,9.4015
1061,1062,9.3475,0.5575,1.98
1062,1063,8.391,9.799,4.752
1063,1064,7.377,11.0195,1.451
1064,1065,5.55,7.327,5.817
1065,1066,8.9225,6.2955000000000005,4.7059999999999995
1066,1067,7.427,10.528500000000001,2.5865
1067,1068,5.2675,9.771,8.1835
1068,1069,6.029999999999999,7.3025,4.949
1069,1070,9.3955,2.1864999999999997,11.13799
1070,1071,9.268999999999998,7.7395,6.243
1071,1072,6.8415,3.8225,0.2445
1072,1073,10.0135,10.5695,5.8995
1073,1074,8.378,6.845000000000001,7.306
1074,1075,2.722,2.6340000000000003,5.4885
1075,1076,8.499500000000001,5.9045000000000005,3.5060000000000002
1076,1077,4.7305,4.047499999999999,0.04950999999999994
1077,1078,9.624500000000001,5.1715,10.799
1078,1079,2.9985,0.5225,7.789
1079,1080,6.518,9.970500000000001,5.4145
1080,1081,9.2255,9.6175,7.66
1081,1082,3.338,5.984500000000001,4.2255
1082,1083,7.0695,4.531000000000001,1.5565
1083,1084,0.003009999999999735,2.5545,1.014
1084,1085,10.692,5.4385,5.3125
1085,1086,5.726,7.2435,10.363
1086,1087,1.1035,2.9314999999999998,7.0440000000000005
1087,1088,1.9815,10.314499999999999,0.17200000000000001
1088,1089,9.6055,6.481999999999999,3.6550000000000002
1089,1090,3.6849999999999996,10.936,3.347
1090,1091,2.6505,7.987,7.051
1091,1092,5.2275,6.496,8.847
1092,1093,2.2325,7.371,9.226500000000001
1093,1094,10.5215,6.468999999999999,7.6995000000000005
1094,1095,1.5765,10.6615,3.573
1095,1096,0.1185,9.873999999999999,3.54
1096,1097,5.089,0.3665,6.1745
1097,1098,10.344000000000001,5.447,10.2025
1098,1099,10.383500000000002,4.12,5.894
1099,1100,2.6505,7.547,5.3515
1100,1101,6.6345,5.1884999999999994,7.1305
1101,1102,3.8064999999999998,9.1715,1.2850000000000001
1102,1103,2.9044999999999996,0.6915,5.769
1103,1104,0.9545,8.824,5.697
1104,1105,3.166,10.141,9.913499999999999
1105,1106,8.6305,10.625499999999999,4.856999999999999
1106,1107,0.3255,8.6425,10.3385
1107,1108,3.67,3.9935,6.711
1108,1109,9.5875,3.521,4.6075
1109,1110,7.6225000000000005,10.762,4.8745
1110,1111,11.0875,5.394500000000001,1.9780000000000002
1111,1112,1.0135,6.616,5.3740000000000006
1112,1113,5.5155,2.048,7.955500000000001
1113,1114,2.2085,6.395,5.5595
1114,1115,4.702,6.432,2.8565
1115,1116,11.13599,5.6530000000000005,9.35
1116,1117,0.4465,4.6515,6.284
1117,1118,8.378,2.096,1.4685000000000001
1118,1119,5.8205,2.13,6.3420000000000005
1119,1120,9.3795,4.486000000000001,8.058
1120,1121,8.536,3.6175,7.339
1121,1122,7.541,10.965499999999999,6.9135
1122,1123,9.6465,5.323,6.1145
1123,1124,7.3765,1.2585000000000002,1.4805
1124,1125,9.7555,5.072,8.8445
1125,1126,6.715999999999999,6.266500000000001,3.6605
1126,1127,5.894,5.952,5.493
1127,1128,2.7335000000000003,6.513,9.123999999999999
1128,1129,4.5465,8.644,3.4290000000000003
1129,1130,9.932,6.4575,5.517
1130,1131,4.115,3.5919999999999996,10.409500000000001
1131,1132,2.0045,5.856,6.9185
1132,1133,9.7635,3.6645000000000003,2.165
1133,1134,5.0969999999999995,7.625,4.6915
1134,1135,2.372,6.875,8.116
1135,1136,5.4399999999999995,8.757000000000001,5.955
1136,1137,3.208,11.1825,8.735
1137,1138,7.8125,4.569,0.3885
1138,1139,10.656500000000001,3.675,9.293
1139,1140,10.030000000000001,3.8280000000000003,1.013
1140,1141,3.8465,1.8205,11.210989999999999
1141,1142,3.6654999999999998,4.390000000000001,9.7245
1142,1143,0.586,6.9885,4.0395
1143,1144,9.3675,0.9305,0.07150000000000001
1144,1145,5.385,4.9395,7.6835
1145,1146,7.041,9.094,2.0395000000000003
1146,1147,6.2195,2.081,9.870000000000001
1147,1148,1.699,4.532,4.5875
1148,1149,2.521,8.866,0.248
1149,1150,3.301,11.20499,4.365500000000001
1150,1151,4.1335,6.3475,1.734
1151,1152,2.442,10.594999999999999,1.3399999999999999
1152,1153,2.5505,9.321,2.7104999999999997
1153,1154,8.513,0.10450000000000001,0.248
1154,1155,9.5925,6.0575,1.8175
1155,1156,1.8285,8.5595,9.689
1156,1157,3.66,4.3735,8.7715
1157,1158,4.2535,5.998,9.925
1158,1159,10.795,0.9305,5.023
1159,1160,1.4740000000000002,3.823,10.527000000000001
1160,1161,9.9445,2.1375,6.93
1161,1162,1.6275,11.1345,4.4145
1162,1163,10.0695,5.5075,0.9005
1163,1164,11.13299,3.5475,2.941
1164,1165,4.8065,8.4755,3.8120000000000003
1165,1166,0.3255,6.6545,8.542
1166,1167,0.04551000000000041,10.425,6.3875
1167,1168,3.9574999999999996,3.0090000000000003,7.7415
1168,1169,1.776,7.5055,1.919
1169,1170,3.6505,6.6,4.7895
1170,1171,0.5825,0.5185,3.33
1171,1172,8.391,9.517,7.3695
1172,1173,9.3005,1.1444999999999999,4.5045
1173,1174,5.068,3.263,3.9625
1174,1175,1.1935,8.569500000000001,0.277
1175,1176,0.6695,11.20899,9.687
1176,1177,8.9365,1.963,9.026
1177,1178,7.226,7.329,3.394
1178,1179,11.007,7.0145,7.544499999999999
1179,1180,9.761,10.189499999999999,2.38
1180,1181,10.5125,10.681000000000001,10.926
1181,1182,2.4585,6.0969999999999995,11.24199
1182,1183,7.664,9.442,1.1115
1183,1184,7.04,5.193,9.661999999999999
1184,1185,6.9725,6.88,10.087499999999999
1185,1186,0.488,3.4265,10.030999999999999
1186,1187,11.22999,9.913,6.966
1187,1188,4.893,4.0565,6.5600000000000005
1188,1189,2.1515000000000004,5.8505,0.9504999999999999
1189,1190,0.331,5.513,4.3315
1190,1191,1.045,5.2829999999999995,5.6955
1191,1192,1.9375,0.6835,6.66
1192,1193,11.22999,8.395499999999998,1.2085
1193,1194,3.8665000000000003,0.03900999999999971,0.696
1194,1195,8.4295,0.536,2.543
1195,1196,5.8629999999999995,3.052,0.8534999999999999
1196,1197,9.286999999999999,9.049,1.0375
1197,1198,2.5735,3.697,1.1995
1198,1199,8.815999999999999,2.4785000000000004,3.7665
1199,1200,9.586,7.4755,9.6465
1200,1201,0.265,6.4085,2.6189999999999998
1201,1202,10.6305,1.1244999999999998,1.775
1202,1203,1.4475,6.13,2.3765
1203,1204,1.8265,9.689,9.621500000000001
1204,1205,7.4055,8.314499999999999,5.8
1205,1206,0.476,1.5939999999999999,0.8414999999999999
1206,1207,0.6855,4.1365,0.3415
1207,1208,1.5314999999999999,0.23349999999999999,5.3165
1208,1209,6.577,4.206,8.6485
1209,1210,9.8765,10.4905,4.0405
1210,1211,6.1165,3.887,7.3925
1211,1212,6.973,1.1525,6.756
1212,1213,3.4075,7.2745,1.7879999999999998
1213,1214,4.308,0.482,5.695499999999999
1214,1215,4.594,7.105,10.3985
1215,1216,0.38949999999999996,5.183,0.598
1216,1217,5.2545,7.9215,1.359
1217,1218,2.0965,7.414999999999999,2.2199999999999998
1218,1219,3.8305,6.936999999999999,7.3605
1219,1220,4.6685,9.01,0.5575
1220,1221,8.225,7.9025,3.5705
1221,1222,7.1370000000000005,7.765000000000001,6.9245
1222,1223,9.597999999999999,0.993,10.799
1223,1224,9.2145,2.9930000000000003,9.774000000000001
1224,1225,2.7874999999999996,5.451499999999999,7.041
1225,1226,7.3865,3.127,9.5
1226,1227,5.542999999999999,0.0885100000000012,6.955
1227,1228,7.894,8.0055,0.5805
1228,1229,8.7345,9.652000000000001,2.9635
1229,1230,1.295,6.157,8.773499999999999
1230,1231,1.9085,9.278500000000001,6.215999999999999
1231,1232,2.9905,5.1125,8.711500000000001
1232,1233,0.10900999999999961,2.3585,5.942500000000001
1233,1234,5.8919999999999995,7.3195,3.4375
1234,1235,8.036999999999999,6.468999999999999,1.8525
1235,1236,0.9349999999999999,5.1045,10.1205
1236,1237,1.3765,7.8745,5.1815
1237,1238,5.803000000000001,9.245,10.52
1238,1239,3.7415000000000003,8.9145,8.595500000000001
1239,1240,2.354,4.9030000000000005,6.046
1240,1241,5.5105,4.742,11.04
1241,1242,9.0535,2.029,5.9085
1242,1243,7.7115,3.8865,10.9115
1243,1244,3.7205,8.997499999999999,7.380000000000001
1244,1245,9.999,11.122489999999999,0.0625100000000014
1245,1246,7.9365000000000006,5.1545000000000005,2.33
1246,1247,2.609,0.463,1.755
1247,1248,2.041,4.8635,7.8705
1248,1249,1.362,11.12699,9.599499999999999
1249,1250,7.332,7.1225000000000005,10.498000000000001
1250,1251,2.5115,0.9984999999999999,3.271
1251,1252,1.7195,4.73,6.745
1252,1253,4.859999999999999,9.1955,1.4264999999999999
1253,1254,9.118500000000001,8.168,9.299
1254,1255,8.538499999999999,5.061999999999999,7.6495
1255,1256,3.98,1.1019999999999999,5.135999999999999
1256,1257,2.8845,10.435500000000001,6.6370000000000005
1257,1258,9.539000000000001,9.61,3.76
1258,1259,10.2805,3.9425,8.094
1259,1260,4.822,3.5995,8.8835
1260,1261,3.2119999999999997,7.761,6.45
1261,1262,9.781,6.9335,3.132
1262,1263,5.17,4.96,0.32399999999999995
1263,1264,2.9975,3.9955,3.5855
1264,1265,6.632,4.9035,0.371
1265,1266,7.7515,10.219999999999999,7.080500000000001
1266,1267,7.1145,2.4524999999999997,8.1295
1267,1268,4.2330000000000005,5.2204999999999995,2.108
1268,1269,4.931,6.1155,9.906500000000001
1269,1270,0.8385,3.8145,6.534
1270,1271,6.7715,8.4215,4.072
1271,1272,2.9845,5.1805,3.7904999999999998
1272,1273,6.1655,5.792,8.389
1273,1274,6.3965,3.7455,1.7309999999999999
1274,1275,10.6365,7.8149999999999995,4.2330000000000005
1275,1276,2.9595000000000002,6.92,11.16249
1276,1277,4.304,7.0295,4.0195
1277,1278,1.471,9.030999999999999,5.1274999999999995
1278,1279,2.886,2.1975,1.3704999999999998
1279,1280,0.969,7.2755,6.989
1280,1281,11.081,7.491,9.2345
1281,1282,10.750499999999999,2.746,8.2095
1282,1283,2.1875,0.22299999999999998,10.9985
1283,1284,10.811499999999999,4.656000000000001,6.761
1284,1285,7.8795,3.026,9.11
1285,1286,7.5525,8.634,1.1405
1286,1287,6.8870000000000005,8.985,0.7304999999999999
1287,1288,7.5775,2.1985,5.593
1288,1289,8.9525,5.3705,4.346
1289,1290,8.3745,1.206,8.287500000000001
1290,1291,8.4585,3.9705000000000004,1.4585
1291,1292,1.072,7.757,4.135
1292,1293,6.351,6.317,4.22
1293,1294,7.895,7.5545,9.5915
1294,1295,8.869,0.007510000000000169,8.868
1295,1296,7.7165,3.7165,2.815
1296,1297,6.8445,0.4605,8.804
1297,1298,8.7915,6.753,2.9610000000000003
1298,1299,10.594000000000001,10.7995,3.3775000000000004
1299,1300,10.805499999999999,3.8145,8.699
1300,1301,1.136,2.527,1.5965
1301,1302,3.3970000000000002,11.030999999999999,5.7219999999999995
1302,1303,6.9125,6.344,7.323
1303,1304,10.818999999999999,8.9,0.22649999999999998
1304,1305,5.916,5.529,2.3555
1305,1306,3.6235,3.3685,3.2125
1306,1307,2.0625,5.32,4.6754999999999995
1307,1308,1.4705,11.16049,0.899
1308,1309,1.759,2.1799999999999997,3.629
1309,1310,6.662,2.804,5.7125
1310,1311,10.99,3.3865,11.017
1311,1312,9.630500000000001,6.481,10.9735
1312,1313,6.055,1.7275,2.8899999999999997
1313,1314,11.188500000000001,2.8274999999999997,7.218500000000001
1314,1315,7.3925,1.8900000000000001,8.161999999999999
1315,1316,1.8559999999999999,4.0760000000000005,0.3255
1316,1317,3.1245000000000003,8.620999999999999,5.5975
1317,1318,4.05,8.936,0.888
1318,1319,4.8225,0.33799999999999997,1.303
1319,1320,2.5789999999999997,3.7110000000000003,9.458
1320,1321,4.5305,3.088,6.1285
1321,1322,10.413499999999999,0.851,9.5305
1322,1323,3.879,0.7230000000000001,9.7335
1323,1324,6.694000000000001,7.4815000000000005,8.126000000000001
1324,1325,6.994,9.349,6.4455
